																									
	JHH5	NA	_0364	NA	Liver	NA	Carcinoma	Hepatocellular carcinoma	Male	50	NA	NA	NA	NA	NA	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F05_256130	Y	NA							
	SNU-423	SNU423	_0366	MSI-S	Liver	NA	Carcinoma	Hepatocellular carcinoma	Male	40	Korean, Asian	S_IV	Primary	909737	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_B08_437310	Y	NA							
	KATO III	KATOIII	_0371	MSI-S	Stomach	NA	Carcinoma	Adenocarcinoma	Male	55	Mongoloid, Asian	NA	Metastasis	907276	Y	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_C08_780362	Y	NA							
	KG-1	KG1	_0374	MSI-S	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	"Acute myeloid leukaemia; M6"	Male	59	Caucasian	NA	Primary	907278	Y	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G11_410946	Y	NA							
	KGN	NA	_0375	MSI-S	Ovary	NA	Sex cord-stromal tumour	Granulosa cell tumour	Female	69	NA	NA	Primary	924186	Y	NA	NA	NA							
	KNS-42	KNS42	_0378	MSI-S	CNS	Brain	Glioma	NA	Male	16	NA	NA	Primary	907282	Y	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_E05_411002	Y	NA							
	Ku812	KU812	_0379	MSI-S	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	"Chronic myeloid leukaemia; Ph positive"	Male	38	Japanese	NA	Primary	907311	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_F02_464684	Y	NA							
	LAMA-84	LAMA84	_0388	MSI-S	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	Blast phase chronic myeloid leukaemia	Female	29	NA	NA	Primary	907783	Y	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_E11_578318	Y	NA							
	LN-18	LN18	_0392	MSI-S	CNS	Brain	Glioma	Astrocytoma Grade IV	Male	61	Caucasian, White	NA	NA	1240168	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_F06_246740	Y	NA							
	LN-229	LN229	_0393	MSI-S	CNS	Brain	Glioma	Astrocytoma Grade IV	Female	60	Caucasian, White	NA	NA	1240169	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_B03_437536	Y	NA							
	LN-308	LNZ308	_0394	NA	CNS	Brain	Glioma	Astrocytoma Grade IV	Male	60	NA	NA	NA	NA	NA	KELLY_p_CCLE_AffySNP_Oct2012_01_GenomeWideSNP_6_D03_1217562	Y	NA							
	LS180	LS-180	_0397	MSI-H	Large intestine	NA	Carcinoma	Adenocarcinoma	Female	58	Caucasian	NA	NA	998189	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_E07_335296	Y	NA							
	LoVo	LOVO	_0399	MSI-H	Large intestine	Colon	Carcinoma	Adenocarcinoma	Male	56	Caucasian	NA	Primary	907790	Y	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_D05_293360	Y	NA							
	M059J	NA	_0400	MSI-S	CNS	Brain	Glioma	"Astrocytoma Grade IV; Glioblastoma multiforme"	Male	33	NA	NA	Primary	949094	Y	NA	NA	NA							
	M059K	NA	_0401	NA	CNS	Brain	Glioma	Astrocytoma Grade IV	Male	33	NA	NA	NA	NA	NA	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_G05_256154	Y	NA							
	MDA-MB-453	MDAMB453	_0418	MSI-S	Breast	NA	Carcinoma	NA	Female	48	Caucasian	NA	Metastasis	908122	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D12_256096	Y	NA							
	MDA-MB-468	MDAMB468	_0419	MSI-S	Breast	NA	Carcinoma	NA	Female	51	Black	NA	Metastasis	908123	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_F07_246742	Y	Y							
	MEG-01	MEG01	_0425	MSI-S	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	Blast phase chronic myeloid leukaemia	Male	55	NA	NA	Primary	908126	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_C05_437266	Y	NA							
	MG-63	MG63	_0426	MSI-S	Bone	NA	Osteosarcoma	NA	Male	14	Caucasian	NA	Primary	908131	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E02_437246	Y	NA							
	Mia PaCa-2	"MIA-PaCa-2; MIAPACA2"	_0428	MSI-S	Pancreas	NA	Carcinoma	Ductal carcinoma	Male	65	Caucasian	NA	Primary	724870	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_B08_246648	Y	NA							
	MKN45	NA	_0434	MSI-S	Stomach	NA	Carcinoma	Diffuse Adenocarcinoma	Female	62	Japanese	NA	Metastasis	925340	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_D11_464720	Y	NA							
	MeWo	"Mewo; MEWO"	_0445	MSI-S	Skin	NA	Malignant melanoma	NA	Male	78	Caucasian	NA	Primary	908128	Y	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_D01_592894	Y	NA							
	SNU-449	SNU449	_0454	MSI-S	Liver	NA	Carcinoma	Hepatocellular carcinoma	Male	52	Korean, Asian	"G_IV; S_III"	Primary	909738	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_B09_437312	Y	NA							
	NCI-H292	NCIH292	_0455	MSI-L	Lung	NA	Carcinoma	Mucoepidermoid carcinoma	Female	32	Black	NA	Metastasis	753604	Y	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_E04_698570	Y	NA							
	NCI-H460	NCIH460	_0459	MSI-S	Lung	NA	Carcinoma	Large cell carcinoma	Male	NA	NA	NA	Primary	905943	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B01_335212	Y	Y							
	OVCAR-3	NIHOVCAR3	_0465	MSI-S	Ovary	NA	Carcinoma	Adenocarcinoma	Female	60	Caucasian	NA	Primary	905933	Y	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_B08_410894	Y	Y							
	OE33	NA	_0471	MSI-S	Oesophagus	Lower third	Other	Metaplasia	Female	73	Caucasian	NA	Primary	910549	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D08_256088	Y	NA							
	OVCA433	NA	_0475	MSI-S	Ovary	NA	Carcinoma	Serous carcinoma	Female	NA	NA	NA	NA	1480367	Y	NA	NA	NA							
	PA-1	NA	_0479	MSI-S	Ovary	NA	Germ cell tumour	Teratoma	Female	12	Caucasian	NA	Metastasis	909255	Y	NA	NA	NA							
	PANC-1	PANC1	_0480	NA	Pancreas	NA	Carcinoma	Ductal carcinoma	Male	56	Caucasian	NA	NA	NA	NA	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_G03_437226	Y	NA							
	PLC/PRF/5	"ALEXANDERCELLS; PLCPRF5"	_0485	NA	Liver	NA	Carcinoma	Hepatocellular carcinoma	Male	24	NA	NA	NA	NA	NA	"LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_A04_437346; LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E09_437260"	Y	NA							
	SNU-475	SNU475	_0497	MSI-S	Liver	NA	Carcinoma	Hepatocellular carcinoma	Male	43	Korean, Asian	"G_IV; S_IV"	Primary	909739	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_A12_437330	Y	NA							
	RCC4	NA	_0498	NA	Kidney	NA	Carcinoma	Clear cell renal cell carcinoma	NA	NA	NA	NA	NA	NA	NA	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_F08_780382	Y	NA							
	RKO	NA	_0504	MSI-H	Large intestine	Colon	Carcinoma	Adenocarcinoma	Female	82	Caucasian	NA	Primary	909698	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_F06_437212	Y	NA							
	RL95-2	RL952	_0505	MSI-H	Endometrium	NA	Carcinoma	Mixed adenosquamous carcinoma	Female	65	Caucasian	NA	Primary	930082	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F11_256142	Y	NA							
	Raji	RAJI	_0511	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Burkitt lymphoma	Male	11	Black	NA	Primary	909262	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_G10_437362	Y	NA							
	SK-HEP-1	SKHEP1	_0525	MSI-S	Liver	NA	Carcinoma	Adenocarcinoma	Male	52	Caucasian	NA	Primary	909719	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F01_256122	Y	NA							
	SK-MEL-28	SKMEL28	_0526	MSI-S	Skin	NA	Malignant melanoma	NA	Male	51	NA	NA	Primary	905954	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_B12_246656	Y	Y							
	SK-MEL-5	SKMEL5	_0527	MSI-S	Skin	Axilla	Malignant melanoma	NA	Female	24	Caucasian	NA	Primary	905956	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_F02_246732	Y	Y							
	SK-N-BE(2)	SKNBE2	_0528	NA	Autonomic ganglia	NA	Neuroblastoma	NA	Male	1,8	Caucasian	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E11_437394	Y	NA							
	SK-N-MC	SKNMC	_0530	NA	Bone	NA	Askin tumor	NA	Female	NA	Caucasian	NA	NA	NA	NA	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_F08_335322	Y	NA							
	SK-N-SH	SKNSH	_0531	MSI-S	Autonomic ganglia	NA	Neuroblastoma	NA	Female	4	NA	NA	NA	717431	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_B02_464602	Y	NA							
	SK-OV-3	SKOV3	_0532	MSI-H	Ovary	NA	Carcinoma	Adenocarcinoma	Female	64	Caucasian	NA	Primary	905959	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_E07_464704	Y	Y							
	SK-UT-1	SKUT1	_0533	MSI-H	Soft tissue	"Smooth muscle; Uterus"	Leiomyosarcoma	NA	Female	75	Caucasian	NA	Primary	909732	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_B10_437558	Y	NA							
	SNB-19	SNB19	_0535	NA	CNS	NA	Glioma	Astrocytoma Grade IV	Male	75	NA	NA	NA	NA	NA	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_F04_293406	Y	Y							
	SU-DHL-1	SUDHL1	_0538	MSI-S	Haematopoietic and lymphoid	Skin	Lymphoid neoplasm	Anaplastic large cell lymphoma	Male	10	Caucasian	NA	Metastasis	909742	Y	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_B08_490354	Y	NA							
	SU-DHL-4	SUDHL4	_0539	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	B cell lymphoma unspecified	Male	38	Caucasian	NA	NA	1331035	Y	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D01_542858	Y	NA							
	SW13	NA	_0542	MSI-S	Adrenal gland	Adrenal gland	Carcinoma	NA	Female	55	Caucasian	S_IV	Primary	909744	Y	NA	NA	NA							
	SW1353	NA	_0543	NA	Bone	NA	Chondrosarcoma	NA	Female	72	Caucasian	NA	NA	NA	NA	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_H05_464648	Y	NA							
	SW1116	NA	_0544	MSI-S	Large intestine	Colon	Carcinoma	Adenocarcinoma	Male	73	Caucasian	S_II	Primary	909746	Y	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_H09_490462	Y	NA							
	SW403	NA	_0545	MSI-S	Large intestine	Colon	Carcinoma	Adenocarcinoma	Female	51	Caucasian	NA	Primary	910908	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_C06_335246	Y	NA							
	SW480	NA	_0546	NA	Large intestine	Colon	Carcinoma	Adenocarcinoma	Male	51	White	NA	NA	NA	NA	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_A03_437344	Y	NA							
	SW620	NA	_0547	MSI-S	Large intestine	Colon	Carcinoma	Adenocarcinoma	Male	51	Caucasian	NA	Primary	905962	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_C04_246664	Y	Y							
	SaOS-2	Saos-2	_0548	MSI-S	Bone	NA	Osteosarcoma	NA	Female	11	Caucasian	NA	Primary	909707	Y	NA	NA	NA							
	SK-MEL-3	SKMEL3	_0550	MSI-S	Skin	NA	Malignant melanoma	NA	Female	42	Caucasian	NA	Metastasis	909724	Y	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_A12_293302	Y	NA							
	T-47D	T47D	_0553	MSI-S	Breast	NA	Carcinoma	Ductal carcinoma	Female	54	NA	NA	Primary	905945	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_D03_437522	Y	Y							
	T24	T-24	_0554	MSI-S	Urinary tract	Bladder	Carcinoma	Transitional cell carcinoma	Female	81	Caucasian	NA	Primary	724812	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_B02_437298	Y	NA							
	T84	NA	_0555	MSI-S	Large intestine	Colon	Carcinoma	Adenocarcinoma	Male	72	NA	NA	Metastasis	909761	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E12_246728	Y	NA							
	T98G	NA	_0556	MSI-S	CNS	Brain	Glioma	Astrocytoma Grade IV	Male	61	Caucasian	NA	Primary	687586	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_B05_246642	Y	NA							
	TF-1	TF1	_0559	NA	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	Acute myeloid leukaemia	Male	35	Japanese	NA	NA	NA	NA	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_F01_542968	Y	NA							
	U266B1	U-266	_0566	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Plasma cell myeloma	Male	53	NA	NA	Primary	753615	Y	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_E10_410994	Y	NA							
	WM35	NA	_0580	MSI-S	Skin	NA	Malignant melanoma	NA	Female	24	NA	NA	NA	1299080	Y	NA	NA	NA							
	WRO	RO82-W-1	_0582	MSI-S	Thyroid	NA	Carcinoma	Follicular carcinoma	Female	NA	NA	NA	Primary	930083	Y	NA	NA	NA							
	ZR-75-1	ZR751	_0588	NA	Breast	NA	Carcinoma	Ductal carcinoma	Female	63	Caucasian	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_H09_410932	Y	NA							
	Kasumi-1	"KASUMI-1; KASUMI1"	_0589	MSI-S	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	"Acute myeloid leukaemia; M2"	Male	7	Japanese	NA	Primary	907275	Y	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_D04_293358	Y	NA							
	Kasumi-2	KASUMI2	_0590	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Acute lymphoblastic B cell leukaemia	Male	15	NA	NA	NA	NA	NA	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_B09_698714	Y	NA							
	SK-MEL-24	SKMEL24	_0599	MSI-S	Skin	NA	Malignant melanoma	NA	Male	67	Caucasian	NA	Metastasis	909725	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_A09_256018	Y	NA							
	SK-MEL-31	SKMEL31	_0600	MSI-S	Skin	NA	Malignant melanoma	NA	Female	33	NA	NA	Metastasis	909727	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C01_437548	Y	NA							
	Calu-1	CALU1	_0608	NA	Lung	NA	Carcinoma	Squamous cell carcinoma	Male	47	Caucasian	NA	NA	NA	NA	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F10_256140	Y	NA							
	Calu-3	CALU3	_0609	MSI-S	Lung	NA	Carcinoma	Adenocarcinoma	Male	25	Caucasian	NA	Metastasis	687777	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_F12_437216	Y	NA							
	Kasumi-6	KASUMI6	_0614	NA	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	Acute myeloid leukaemia	Male	68	Japanese	NA	NA	NA	NA	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_A11_578462	Y	NA							
	MDA-MB-134-VI	MDAMB134VI	_0617	NA	Breast	NA	Carcinoma	Ductal carcinoma	Female	47	Caucasian	NA	NA	NA	NA	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_B09_592874	Y	NA							
	MDA-MB-157	MDAMB157	_0618	MSI-S	Breast	NA	Carcinoma	"Ductal carcinoma; Medullary"	Female	44	Black	NA	Metastasis	925338	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D06_437288	Y	NA							
	MDA-MB-330	NA	_0619	MSI-S	Breast	NA	Carcinoma	NA	Female	43	Caucasian	NA	NA	1330941	Y	NA	NA	NA							
	MDA-MB-361	MDAMB361	_0620	MSI-S	Breast	NA	Carcinoma	NA	Female	40	Caucasian	NA	Metastasis	908121	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_F11_335328	Y	NA							
	MDA-MB-415	MDAMB415	_0621	MSI-S	Breast	NA	Carcinoma	NA	Female	38	Caucasian	NA	Metastasis	924240	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_C09_335252	Y	NA							
	MDA-MB-435S	MDAMB435S	_0622	NA	Skin	NA	Amelanotic melanoma	NA	Male	33	NA	NA	NA	NA	NA	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_F03_698654	Y	NA							
	MDA-MB-436	MDAMB436	_0623	MSI-L	Breast	NA	Carcinoma	NA	Female	43	Caucasian	NA	NA	1240172	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_F10_335326	Y	NA							
	MOLT-3	MOLT3	_0624	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Acute lymphobastic leukaemia	Male	19	NA	NA	NA	NA	NA	KELLY_p_CCLE_AffySNP_Oct2012_01_GenomeWideSNP_6_B11_1217556	Y	NA							
	SK-CO-1	SKCO1	_0626	MSI-S	Large intestine	Colon	Carcinoma	Adenocarcinoma	Male	65	Caucasian	NA	Metastasis	909718	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_E06_335294	Y	NA							
	SK-ES-1	SKES1	_0627	MSI-S	Bone	NA	Ewings sarcoma-peripheral primitive neuroectodermal tumour	NA	Male	18	Caucasian	NA	NA	684072	Y	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_G04_410952	Y	NA							
	SK-LMS-1	SKLMS1	_0628	MSI-S	Soft tissue	"Fibrous tissue and uncertain origin; Vulva"	Sarcoma	NA	Female	43	Caucasian	NA	Primary	909720	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_B06_437534	Y	NA							
	SK-LU-1	SKLU1	_0629	MSI-S	Lung	NA	Carcinoma	Adenocarcinoma	Female	60	Caucasian	NA	Primary	909721	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_G09_256162	Y	NA							
	SK-MES-1	SKMES1	_0630	MSI-S	Skin	NA	Carcinoma	Squamous cell carcinoma	Male	65	Caucasian	NA	Metastasis	909728	Y	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_H06_293458	Y	NA							
	SK-NEP-1	NA	_0631	MSI-S	Pleura	NA	Ewing sarcoma	NA	Female	25	Caucasian	NA	Metastasis	909730	Y	NA	NA	NA							
	SW948	NA	_0632	MSI-S	Large intestine	Colon	Carcinoma	Adenocarcinoma	Female	81	Caucasian	S_III	Primary	909757	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_D08_335274	Y	NA							
	U-118MG	"U-118-MG; U118MG"	_0633	MSI-S	CNS	Brain	Glioma	NA	Male	50	Caucasian	NA	Primary	687588	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_F12_246752	Y	NA							
	Hs 172.T	HS172T	_0660	NA	Urinary tract	NA	Carcinoma	NA	Male	50	Caucasian	NA	NA	NA	NA	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_A02_592978	Y	NA							
	Hs 229.T	HS229T	_0698	NA	Lung	NA	Carcinoma	Adenocarcinoma	Male	65	Caucasian	NA	NA	NA	NA	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_F01_464686	Y	NA							
	Hs 274.T	HS274T	_0711	NA	Breast	NA	Carcinoma	NA	Female	66	Caucasian	NA	NA	NA	NA	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_C04_542930	Y	NA							
	Hs 281.T	HS281T	_0715	NA	Breast	NA	Carcinoma	NA	Female	37	Caucasian	NA	NA	NA	NA	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D05_542840	Y	NA							
	Hs 343.T	HS343T	_0726	NA	Breast	NA	Carcinoma	NA	Female	47	Caucasian	NA	NA	NA	NA	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_G05_578300	Y	NA							
	Hs 445	Hs-445	_0761	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	B-lymphoblastoid	Female	56	Caucasian	NA	NA	1322218	Y	NA	NA	NA							
	Hs 571.T	HS571T	_0802	NA	Ovary	NA	Carcinoma	NA	Female	65	Caucasian	NA	NA	NA	NA	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_B12_256048	Y	NA							
	Hs 600.T	HS600T	_0814	NA	Skin	NA	Malignant melanoma	NA	Male	NA	NA	NA	NA	NA	NA	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_B04_490386	Y	NA							
	Hs 604.T	HS604T	_0816	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Hodgkin lymphoma	Male	21	Caucasian	NA	NA	NA	NA	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D05_411026	Y	NA							
	Hs 606.T	HS606T	_0819	NA	Breast	NA	Carcinoma	NA	Female	44	Caucasian	NA	NA	NA	NA	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_A11_437328	Y	NA							
	Hs 611.T	HS611T	_0823	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Hodgkin lymphoma	Female	48	NA	NA	NA	NA	NA	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_G01_437230	Y	NA							
	Hs 616.T	HS616T	_0825	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Hodgkin lymphoma	Male	16	Caucasian	NA	NA	NA	NA	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_F11_464674	Y	NA							
	Hs 618.T	HS618T	_0827	NA	Lung	NA	Carcinoma	Adenocarcinoma	Female	60	Caucasian	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_D09_437422	Y	NA							
	Hs 675.T	HS675T	_0836	NA	Large intestine	Colon	Carcinoma	NA	Male	NA	Caucasian	NA	NA	NA	NA	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_H08_464646	Y	NA							
	Hs 683	"Hs683; HS683"	_0844	MSI-S	CNS	Brain	Glioma	NA	Male	76	Caucasian	NA	NA	1240150	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D02_437280	Y	NA							
	Hs 688(A).T	HS688AT	_0846	NA	Skin	NA	Malignant melanoma	NA	Male	69	Caucasian	NA	NA	NA	NA	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_H12_490414	Y	NA							
	Hs 695.T	HS695T	_0851	NA	Skin	NA	Malignant melanoma	NA	Male	26	Caucasian	NA	NA	NA	NA	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_B09_246650	Y	NA							
	Hs 698.T	HS698T	_0855	NA	Large intestine	Colon	Carcinoma	Adenocarcinoma	Male	70	American Indian	NA	NA	NA	NA	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_B01_542936	Y	NA							
	Hs 706.T	HS706T	_0863	NA	Bone	NA	Giant cell tumour	NA	Female	16	Caucasian	NA	NA	NA	NA	SKATS_p_NCLE_DNAAffy13_GenomeWideSNP_6_D10_592860	Y	NA							
	Hs 729.T	HS729	_0871	NA	Soft tissue	NA	Rhabdomyosarcoma	NA	Male	74	Caucasian	NA	NA	NA	NA	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_F10_464668	Y	NA							
	Hs 737.T	HS737T	_0878	NA	Bone	NA	Other	Giant cell tumour	Female	10	Caucasian	NA	NA	NA	NA	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_A10_490440	Y	NA							
	Hs 739.T	HS739T	_0882	NA	Breast	NA	Carcinoma	NA	Female	NA	NA	NA	NA	NA	NA	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D01_437282	Y	NA							
	Hs 742.T	HS742T	_0888	NA	Breast	NA	Carcinoma	NA	Female	71	Caucasian	NA	NA	NA	NA	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_E08_578426	Y	NA							
	Hs 751.T	HS751T	_0891	NA	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Hodgkin lymphoma	Male	NA	NA	NA	NA	NA	NA	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_D05_578412	Y	NA							
	Hs 819.T	HS819T	_0928	NA	Bone	NA	Chondrosarcoma	NA	Male	60	Caucasian	NA	NA	NA	NA	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_H01_578274	Y	NA							
	Hs 821.T	HS821T	_0932	NA	Bone	NA	Giant cell tumour	NA	Female	31	Caucasian	NA	NA	NA	NA	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_E04_542932	Y	NA							
	Hs 822.T	HS822T	_0933	NA	Bone	NA	Ewings sarcoma	NA	Female	9	Caucasian	NA	NA	NA	NA	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_A03_578306	Y	NA							
	Hs 839.T	HS839T	_0941	NA	Skin	NA	Malignant melanoma	NA	Female	42	Caucasian	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_D08_437512	Y	NA							
	Hs 840.T	HS840T	_0942	NA	Upper aerodigestive tract	NA	Other	Papilloma	Male	17	Caucasian	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C11_437498	Y	NA							
	Hs 852.T	HS852T	_0950	NA	Skin	NA	Malignant melanoma	NA	Male	53	Asian	NA	NA	NA	NA	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_G01_698590	Y	NA							
	Hs 863.T	HS863T	_0959	NA	Bone	NA	Ewings sarcoma	NA	Female	5	Caucasian	NA	NA	NA	NA	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_A04_542844	Y	NA							
	Hs 870.T	HS870T	_0966	NA	Bone	NA	Osteosarcoma	NA	Male	22	NA	NA	NA	NA	NA	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_D02_490432	Y	NA							
	Hs 888.T	HS888T	_0979	NA	Bone	NA	Osteosarcoma	NA	Male	20	Caucasian	NA	NA	NA	NA	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_H01_542876	Y	NA							
	Hs 895.T	HS895T	_0993	NA	Skin	NA	Malignant melanoma	NA	Female	48	Caucasian	NA	NA	NA	NA	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_G12_464662	Y	NA							
