ccle_name,canonical_ccle_name,broad_id
OCIP1A_OVARY,OCIP1A_OVARY,ACH-001720
OCIP2A_OVARY,OCIP2A_OVARY,ACH-001721
OCIP7A_OVARY,OCIP7A_OVARY,ACH-001722
OCID1P_OVARY,OCID1P_OVARY,ACH-001723
OCICSP_OVARY,OCICSP_OVARY,ACH-001724
OCIU1A_OVARY,OCIU1A_OVARY,ACH-001725
OCIE1P_OVARY,OCIE1P_OVARY,ACH-001726
OCIEP1P_OVARY,OCIEP1P_OVARY,ACH-001727
OCIM1P_OVARY,OCIM1P_OVARY,ACH-001728
OCIE3X_OVARY,OCIE3X_OVARY,ACH-001729
OCIP9A2_OVARY,OCIP9A2_OVARY,ACH-001730
FCIP1P_OVARY,FCIP1P_OVARY,ACH-001731
FCIP2P_OVARY,FCIP2P_OVARY,ACH-001732
SNUATRT1_CENTRAL_NERVOUS_SYSTEM,SNUATRT1_CENTRAL_NERVOUS_SYSTEM,ACH-001733
SNUATRT5_CENTRAL_NERVOUS_SYSTEM,SNUATRT5_CENTRAL_NERVOUS_SYSTEM,ACH-001734
SEMK2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,SEMK2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001735
HB1119_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HB1119_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001736
HSB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HSB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001737
CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCRFCEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001738
RH28_SOFT_TISSUE,RH28_SOFT_TISSUE,ACH-001740
RMS13_SOFT_TISSUE,RMS13_SOFT_TISSUE,ACH-001741
RMS_SOFT_TISSUE,RMS_SOFT_TISSUE,ACH-001742
RC2_SOFT_TISSUE,RC2_SOFT_TISSUE,ACH-001743
NRS1_SOFT_TISSUE,NRS1_SOFT_TISSUE,ACH-001744
RHJT_SOFT_TISSUE,RHJT_SOFT_TISSUE,ACH-001745
NUTOS_SOFT_TISSUE,NUTOS_SOFT_TISSUE,ACH-001746
RUCH2_SOFT_TISSUE,RUCH2_SOFT_TISSUE,ACH-001747
RUCH3_SOFT_TISSUE,RUCH3_SOFT_TISSUE,ACH-001748
BIRCH_SOFT_TISSUE,BIRCH_SOFT_TISSUE,ACH-001749
TTC442_SOFT_TISSUE,TTC442_SOFT_TISSUE,ACH-001750
RH36_SOFT_TISSUE,RH36_SOFT_TISSUE,ACH-001751
U937GC1A1_ENGINEERED,U937GC1A1_ENGINEERED,ACH-001752
U937GC3E1_ENGINEERED,U937GC3E1_ENGINEERED,ACH-001753
U937STAG2A2F11_ENGINEERED,U937STAG2A2F11_ENGINEERED,ACH-001754
U937STAG2A2G4_ENGINEERED,U937STAG2A2G4_ENGINEERED,ACH-001755
RDPCDNA1_ENGINEERED,RDPCDNA1_ENGINEERED,ACH-001756
RDPCDNA2_ENGINEERED,RDPCDNA2_ENGINEERED,ACH-001757
RDP3F7_ENGINEERED,RDP3F7_ENGINEERED,ACH-001758
RDP3F9_ENGINEERED,RDP3F9_ENGINEERED,ACH-001759
RDP3F14_ENGINEERED,RDP3F14_ENGINEERED,ACH-001760
MPNST605_CENTRAL_NERVOUS_SYSTEM,MPNST605_CENTRAL_NERVOUS_SYSTEM,ACH-001761
MPNST176_CENTRAL_NERVOUS_SYSTEM,MPNST176_CENTRAL_NERVOUS_SYSTEM,ACH-001762
MPNST14_CENTRAL_NERVOUS_SYSTEM,MPNST14_CENTRAL_NERVOUS_SYSTEM,ACH-001763
MPNST69_CENTRAL_NERVOUS_SYSTEM,MPNST69_CENTRAL_NERVOUS_SYSTEM,ACH-001764
RH4_SOFT_TISSUE,RH4_SOFT_TISSUE,ACH-001765
[MERGED_TO_ACH-001100]KHYG_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,[MERGED_TO_ACH-001100]KHYG_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001766
PEDS172T_SOFT_TISSUE,CCLFPEDS0018T_SOFT_TISSUE,ACH-001767
CCLFPEDS0018T_SOFT_TISSUE,CCLFPEDS0018T_SOFT_TISSUE,ACH-001767
K562-GC1-1_ENGINEERED,K562-GC1-1_ENGINEERED,ACH-001768
K562-GC1-2_ENGINEERED,K562-GC1-2_ENGINEERED,ACH-001769
K562-SMC3-F9_ENGINEERED,K562-SMC3-F9_ENGINEERED,ACH-001770
K562-SMC3-H9_ENGINEERED,K562-SMC3-H9_ENGINEERED,ACH-001771
K562-STAG2-C2_ENGINEERED,K562-STAG2-C2_ENGINEERED,ACH-001772
K562-STAG2-D5_ENGINEERED,K562-STAG2-D5_ENGINEERED,ACH-001773
TF1-GC1-1_ENGINEERED,TF1-GC1-1_ENGINEERED,ACH-001774
TF1-GC1-2_ENGINEERED,TF1-GC1-2_ENGINEERED,ACH-001775
TF1-SMC3-C6_ENGINEERED,TF1-SMC3-C6_ENGINEERED,ACH-001776
TF1-SMC3-D6_ENGINEERED,TF1-SMC3-D6_ENGINEERED,ACH-001777
TF1-STAG2-A10_ENGINEERED,TF1-STAG2-A10_ENGINEERED,ACH-001778
TF1-STAG2-B6_ENGINEERED,TF1-STAG2-B6_ENGINEERED,ACH-001779
U937GC11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U937GC11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001780
U937GC13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U937GC13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001781
U937SMC3H10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U937SMC3H10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001782
U937SMC3H8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U937SMC3H8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001783
U937STAG2A2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U937STAG2A2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001784
U937STAG2E10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,U937STAG2E10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001785
SNU1544_LARGE_INTESTINE,SNU1544_LARGE_INTESTINE,ACH-001786
BECK10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BECK10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001788
BECK10_HAEMATOPOIETIC_AND_LYMPHOID,BECK10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001788
RH18DM_SOFT_TISSUE,RH18DM_SOFT_TISSUE,ACH-001790
RH18DM_ENGINEERED,RH18DM_SOFT_TISSUE,ACH-001790
LPS6_SOFT_TISSUE,LPS6_SOFT_TISSUE,ACH-001791
LPS21_SOFT_TISSUE,LPS21_SOFT_TISSUE,ACH-001792
LPS27_SOFT_TISSUE,LPS27_SOFT_TISSUE,ACH-001793
93T449_SOFT_TISSUE,93T449_SOFT_TISSUE,ACH-001794
T778_SOFT_TISSUE,94T778_SOFT_TISSUE,ACH-001795
94T778_SOFT_TISSUE,94T778_SOFT_TISSUE,ACH-001795
95T1000_SOFT_TISSUE,95T1000_SOFT_TISSUE,ACH-001796
LPS26_SOFT_TISSUE,LPS26_SOFT_TISSUE,ACH-001797
NRHLS1_SOFT_TISSUE,NRHLS1_SOFT_TISSUE,ACH-001798
LPS141_SOFT_TISSUE,LPS141_SOFT_TISSUE,ACH-001799
LPS141239_SOFT_TISSUE,LPS141239_SOFT_TISSUE,ACH-001800
LPS141266_SOFT_TISSUE,LPS141266_SOFT_TISSUE,ACH-001801
LPS853_SOFT_TISSUE,LPS853_SOFT_TISSUE,ACH-001802
LPS510_SOFT_TISSUE,LPS510_SOFT_TISSUE,ACH-001804
LPS407_SOFT_TISSUE,LPS407_SOFT_TISSUE,ACH-001805
LPS789_SOFT_TISSUE,LPS789_SOFT_TISSUE,ACH-001806
LPS067_SOFT_TISSUE,LPS067_SOFT_TISSUE,ACH-001807
LPS695_SOFT_TISSUE,LPS695_SOFT_TISSUE,ACH-001808
LPS774_SOFT_TISSUE,LPS774_SOFT_TISSUE,ACH-001809
C202_BONE,C202_BONE,ACH-001810
C219_BONE,C219_BONE,ACH-001811
C232_BONE,C232_BONE,ACH-001812
C242_BONE,C242_BONE,ACH-001813
OS252_BONE,OS252_BONE,ACH-001814
C387_BONE,C387_BONE,ACH-001815
C389_BONE,C389_BONE,ACH-001816
C393_BONE,C393_BONE,ACH-001817
C396_BONE,C396_BONE,ACH-001818
MFM223_BREAST,MFM223_BREAST,ACH-001819
COLO824_BREAST,COLO824_BREAST,ACH-001820
[MERGED_TO_ACH-000330]EFM19_BREAST,[MERGED_TO_ACH-000330]EFM19_BREAST,ACH-001821
HCC1739_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HCC1739_BREAST,ACH-001822
HCC1739_BREAST,HCC1739_BREAST,ACH-001822
M4A4_BREAST,M4A4_BREAST,ACH-001823
NM2C5_SKIN,NM2C5_SKIN,ACH-001824
SW527_LARGE_INTESTINE,SW527_LARGE_INTESTINE,ACH-001825
SW527_BREAST,SW527_LARGE_INTESTINE,ACH-001825
RH6_SOFT_TISSUE,RH6_SOFT_TISSUE,ACH-001826
184B5_BREAST,184B5_BREAST,ACH-001827
HCC1739BL_BREAST,HCC1739BL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001828
HCC1739BL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,HCC1739BL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001828
381T_SOFT_TISSUE,381T_SOFT_TISSUE,ACH-001829
RH3_SOFT_TISSUE,RH3_SOFT_TISSUE,ACH-001830
RH5_SOFT_TISSUE,RH5_SOFT_TISSUE,ACH-001831
TTC516_SOFT_TISSUE,TTC516_SOFT_TISSUE,ACH-001832
ICC1_LIVER,ICC1_LIVER,ACH-001833
ICC10_BILIARY_TRACT,ICC10_BILIARY_TRACT,ACH-001834
ICC106_BILIARY_TRACT,ICC106_BILIARY_TRACT,ACH-001835
ICC108_BILIARY_TRACT,ICC108_BILIARY_TRACT,ACH-001836
ICC11_BILIARY_TRACT,ICC11_BILIARY_TRACT,ACH-001837
ICC12_BILIARY_TRACT,ICC12_BILIARY_TRACT,ACH-001838
ICC137_BILIARY_TRACT,ICC137_BILIARY_TRACT,ACH-001839
ICC14_BILIARY_TRACT,ICC14_BILIARY_TRACT,ACH-001840
ICC15_BILIARY_TRACT,ICC15_BILIARY_TRACT,ACH-001841
ICC2_BILIARY_TRACT,ICC2_BILIARY_TRACT,ACH-001842
ICC3_BILIARY_TRACT,ICC3_BILIARY_TRACT,ACH-001843
ICC4_BILIARY_TRACT,ICC4_BILIARY_TRACT,ACH-001844
ICC5_BILIARY_TRACT,ICC5_BILIARY_TRACT,ACH-001845
ICC6_BILIARY_TRACT,ICC6_BILIARY_TRACT,ACH-001846
ICC7_BILIARY_TRACT,ICC7_BILIARY_TRACT,ACH-001847
ICC8_BILIARY_TRACT,ICC8_BILIARY_TRACT,ACH-001848
ICC9_BILIARY_TRACT,ICC9_BILIARY_TRACT,ACH-001849
G415_BILIARY_TRACT,G415_BILIARY_TRACT,ACH-001850
GBD1_BILIARY_TRACT,GBD1_BILIARY_TRACT,ACH-001851
HKGZCC_BILIARY_TRACT,HKGZCC_BILIARY_TRACT,ACH-001852
KMCH1_BILIARY_TRACT,KMCH1_BILIARY_TRACT,ACH-001853
MMNK1_BILIARY_TRACT,MMNK1_BILIARY_TRACT,ACH-001854
OZ_BILIARY_TRACT,OZ_BILIARY_TRACT,ACH-001855
RBE_BILIARY_TRACT,RBE_BILIARY_TRACT,ACH-001856
SG231_BILIARY_TRACT,SG231_BILIARY_TRACT,ACH-001857
SSP25_BILIARY_TRACT,SSP25_BILIARY_TRACT,ACH-001858
TGBC14TKB_BILIARY_TRACT,TGBC14TKB_BILIARY_TRACT,ACH-001860
TGBC1TKB_BILIARY_TRACT,TGBC1TKB_BILIARY_TRACT,ACH-001861
TGBC52TKB_BILIARY_TRACT,TGBC52TKB_BILIARY_TRACT,ACH-001862
TKKK_BILIARY_TRACT,TKKK_BILIARY_TRACT,ACH-001863
YSCCC_BILIARY_TRACT,YSCCC_BILIARY_TRACT,ACH-001864
FRM101_SKIN,FRM101_SKIN,ACH-001865
FRM134_SKIN,FRM134_SKIN,ACH-001866
MELSOE_SKIN,MELSOE_SKIN,ACH-001867
FM92_SKIN,FM92_SKIN,ACH-001868
MEL1479_SKIN,MEL1479_SKIN,ACH-001869
MAMEL19_SKIN,MAMEL19_SKIN,ACH-001870
MAMEL32_SKIN,MAMEL32_SKIN,ACH-001871
WM1366_SKIN,WM1366_SKIN,ACH-001872
MELLE_SKIN,MELLE_SKIN,ACH-001873
MEL624_SKIN,MEL624_SKIN,ACH-001874
WM139_SKIN,WM139_SKIN,ACH-001875
GRMEL9_SKIN,GRMEL9_SKIN,ACH-001876
FRM119_SKIN,FRM119_SKIN,ACH-001877
FRM204_SKIN,FRM204_SKIN,ACH-001878
GRMEL8_SKIN,GRMEL8_SKIN,ACH-001879
FM70_SKIN,FM70_SKIN,ACH-001880
MAMEL6_SKIN,MAMEL6_SKIN,ACH-001881
MAMEL25_SKIN,MAMEL25_SKIN,ACH-001882
UKRVMEL30_SKIN,UKRVMEL30_SKIN,ACH-001883
UKRVMEL13_SKIN,UKRVMEL13_SKIN,ACH-001884
MAMEL20_SKIN,MAMEL20_SKIN,ACH-001885
FRM170_SKIN,FRM170_SKIN,ACH-001886
MAMEL38_SKIN,MAMEL38_SKIN,ACH-001887
MAMEL7_SKIN,MAMEL7_SKIN,ACH-001888
MAMEL10_SKIN,MAMEL10_SKIN,ACH-001889
GRMEL3_SKIN,GRMEL3_SKIN,ACH-001890
MZMEL3_SKIN,MZMEL3_SKIN,ACH-001891
MAMEL21_SKIN,MAMEL21_SKIN,ACH-001892
MAMEL23_SKIN,MAMEL23_SKIN,ACH-001893
MAMEL47_SKIN,MAMEL47_SKIN,ACH-001894
MAMEL56_SKIN,MAMEL56_SKIN,ACH-001895
MAMEL55_SKIN,MAMEL55_SKIN,ACH-001896
KNUD_SKIN,KNUD_SKIN,ACH-001897
UKRVMEL3_SKIN,UKRVMEL3_SKIN,ACH-001898
MAMEL51_SKIN,MAMEL51_SKIN,ACH-001899
UKRVMEL25_SKIN,UKRVMEL25_SKIN,ACH-001900
MAMEL71_SKIN,MAMEL71_SKIN,ACH-001901
UKRVMEL17_SKIN,UKRVMEL17_SKIN,ACH-001902
MAMEL28_SKIN,MAMEL28_SKIN,ACH-001903
MAMEL15_SKIN,MAMEL15_SKIN,ACH-001904
M21_SKIN,M21_SKIN,ACH-001905
MZMEL5_SKIN,MZMEL5_SKIN,ACH-001906
MZMEL13_SKIN,MZMEL13_SKIN,ACH-001907
MEL1359_SKIN,MEL1359_SKIN,ACH-001908
M24_SKIN,M24_SKIN,ACH-001909
WM852_SKIN,WM852_SKIN,ACH-001910
WM75_SKIN,WM75_SKIN,ACH-001911
FM6_SKIN,FM6_SKIN,ACH-001912
NW145_SKIN,NW145_SKIN,ACH-001913
FM28_SKIN,FM28_SKIN,ACH-001914
FM58_SKIN,FM58_SKIN,ACH-001915
FM45_SKIN,FM45_SKIN,ACH-001916
FM72_SKIN,FM72_SKIN,ACH-001917
FM86_SKIN,FM86_SKIN,ACH-001918
FM57_SKIN,FM57_SKIN,ACH-001919
FM78_SKIN,FM78_SKIN,ACH-001920
FM88_SKIN,FM88_SKIN,ACH-001921
FM79_SKIN,FM79_SKIN,ACH-001922
FM74_SKIN,FM74_SKIN,ACH-001923
FM95_SKIN,FM95_SKIN,ACH-001924
UKRVMEL2_SKIN,UKRVMEL2_SKIN,ACH-001925
MELWL_SKIN,MELWL_SKIN,ACH-001926
FM81_SKIN,FM81_SKIN,ACH-001927
FM82_SKIN,FM82_SKIN,ACH-001928
MAMEL30_SKIN,MAMEL30_SKIN,ACH-001929
FM56_SKIN,FM56_SKIN,ACH-001930
UKRVMEL38_SKIN,UKRVMEL38_SKIN,ACH-001931
ME501_SKIN,ME501_SKIN,ACH-001932
ME15392_SKIN,ME15392_SKIN,ACH-001933
MELNT900_SKIN,MELNT900_SKIN,ACH-001935
MAMEL33_SKIN,MAMEL33_SKIN,ACH-001936
MAMEL1_SKIN,MAMEL1_SKIN,ACH-001937
MELLG_SKIN,MELLG_SKIN,ACH-001938
FM9_SKIN,FM9_SKIN,ACH-001939
MELNT200_SKIN,MELNT200_SKIN,ACH-001940
MELNT300_SKIN,MELNT300_SKIN,ACH-001941
WM1862_SKIN,WM1862_SKIN,ACH-001942
OCM3_SKIN,OCM3_SKIN,ACH-001943
MELNT100_SKIN,MELNT100_SKIN,ACH-001944
MELNT500_SKIN,MELNT500_SKIN,ACH-001945
MAMEL74_SKIN,MAMEL74_SKIN,ACH-001946
MAMEL52_SKIN,MAMEL52_SKIN,ACH-001947
MAMEL4_SKIN,MAMEL4_SKIN,ACH-001948
MAMEL46_SKIN,MAMEL46_SKIN,ACH-001949
MAMEL65_SKIN,MAMEL65_SKIN,ACH-001950
MAMEL40_SKIN,MAMEL40_SKIN,ACH-001951
MAMEL14_SKIN,MAMEL14_SKIN,ACH-001952
MAMEL27_SKIN,MAMEL27_SKIN,ACH-001953
UKRVMEL31_SKIN,UKRVMEL31_SKIN,ACH-001954
JHC-7_BONE,JHC7_BONE,ACH-001955
JHC7_CHORDOMA,JHC7_BONE,ACH-001955
JHC7_BONE,JHC7_BONE,ACH-001955
MUGCHOR1_BONE,MUGCHOR1_BONE,ACH-001956
MUG_CHOR_1_BONE,MUGCHOR1_BONE,ACH-001956
MUGCHOR1_CHORDOMA,MUGCHOR1_BONE,ACH-001956
UMCHOR1_BONE,UMCHOR1_BONE,ACH-001957
UMCHOR1_CHORDOMA,UMCHOR1_BONE,ACH-001957
UM-Chor1_BONE,UMCHOR1_BONE,ACH-001957
MS1_LUNG,MS1_LUNG,ACH-001958
CCLP1_BILIARY_TRACT,CCLP1_BILIARY_TRACT,ACH-001959
CCSW1_BILIARY_TRACT,CCSW1_BILIARY_TRACT,ACH-001960
EHGB2_BILIARY_TRACT,GB2_BILIARY_TRACT,ACH-001961
GB2_BILIARY_TRACT,GB2_BILIARY_TRACT,ACH-001961
JU77_LUNG,JU77_LUNG,ACH-001962
LIM1863_LARGE_INTESTINE,LIM1863_LARGE_INTESTINE,ACH-001963
LIM1899_LARGE_INTESTINE,LIM1899_LARGE_INTESTINE,ACH-001964
LIM2099_LARGE_INTESTINE,LIM2099_LARGE_INTESTINE,ACH-001965
LIM2405_LARGE_INTESTINE,LIM2405_LARGE_INTESTINE,ACH-001966
LIM2537_LARGE_INTESTINE,LIM2537_LARGE_INTESTINE,ACH-001967
LIM2550_LARGE_INTESTINE,LIM2550_LARGE_INTESTINE,ACH-001968
LIM2551_LARGE_INTESTINE,LIM2551_LARGE_INTESTINE,ACH-001969
MM253_SKIN,MM253_SKIN,ACH-001970
MM466_SKIN,MM466_SKIN,ACH-001971
MM473_SKIN,MM473_SKIN,ACH-001972
MM485_SKIN,MM485_SKIN,ACH-001973
MM537_SKIN,MM537_SKIN,ACH-001974
MM576_SKIN,MM576_SKIN,ACH-001975
MM603_SKIN,MM603_SKIN,ACH-001976
NO36_LUNG,NO36_LUNG,ACH-001977
NZM1_SKIN,NZM1_SKIN,ACH-001978
NZM11_SKIN,NZM11_SKIN,ACH-001979
NZM12_SKIN,NZM12_SKIN,ACH-001980
NZM2_SKIN,NZM2_SKIN,ACH-001981
NZM3_SKIN,NZM3_SKIN,ACH-001982
NZM30_SKIN,NZM30_SKIN,ACH-001983
NZM4_SKIN,NZM4_SKIN,ACH-001984
NZM40_SKIN,NZM40_SKIN,ACH-001985
NZM42_SKIN,NZM42_SKIN,ACH-001986
NZM43_SKIN,NZM43_SKIN,ACH-001987
NZM5_SKIN,NZM5_SKIN,ACH-001988
NZM6_SKIN,NZM6_SKIN,ACH-001989
NZM7_SKIN,NZM7_SKIN,ACH-001990
NZOV9_OVARY,NZOV9_OVARY,ACH-001991
ONE58_LUNG,ONE58_LUNG,ACH-001992
NALM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,NALM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001993
NALM16_HAEMATOPOIETIC_AND_LYMPHOID,NALM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-001993
ICC16_BILIARY_TRACT,ICC16_BILIARY_TRACT,ACH-001994
ICC17_BILIARY_TRACT,ICC17_BILIARY_TRACT,ACH-001995
ICC18_BILIARY_TRACT,ICC18_BILIARY_TRACT,ACH-001996
ECC2_BILIARY_TRACT,ECC2_BILIARY_TRACT,ACH-001997
ICC19_BILIARY_TRACT,ICC19_BILIARY_TRACT,ACH-001998
9505BIK_PANCREAS,9505BIK_PANCREAS,ACH-001999
A375_SKIN_CJ1_RESISTANT,A375_SKIN_CJ1_RESISTANT,ACH-002001
A375_SKIN_CJ2_RESISTANT,A375_SKIN_CJ2_RESISTANT,ACH-002002
A375_SKIN_CJ3_RESISTANT,A375_SKIN_CJ3_RESISTANT,ACH-002003
UACC62_SKIN_CJ1_RESISTANT,UACC62_SKIN_CJ1_RESISTANT,ACH-002004
SKMEL19_SKIN,SKMEL19_SKIN,ACH-002005
SKMEL19_SKIN_CJ1_RESISTANT,SKMEL19_SKIN_CJ1_RESISTANT,ACH-002006
SKMEL19_SKIN_CJ2_RESISTANT,SKMEL19_SKIN_CJ2_RESISTANT,ACH-002007
MAMEL11_SKIN,MAMEL11_SKIN,ACH-002008
MP38_UVEAL,MP38_UVEA,ACH-002009
MP38_UVEA,MP38_UVEA,ACH-002009
MP41_UVEA,MP41_UVEA,ACH-002010
MP41_UVEAL,MP41_UVEA,ACH-002010
MP46_UVEA,MP46_UVEA,ACH-002011
MP46_UVEAL,MP46_UVEA,ACH-002011
MP65_UVEA,MP65_UVEA,ACH-002012
MP65_UVEAL,MP65_UVEA,ACH-002012
MM28_UVEA,MM28_UVEA,ACH-002013
MM28_UVEAL,MM28_UVEA,ACH-002013
MEL270_UVEA,MEL270_UVEA,ACH-002014
MEL285_EYE,MEL285_UVEA,ACH-002015
MEL285_UVEA,MEL285_UVEA,ACH-002015
MEL290_UVEA,MEL290_UVEA,ACH-002016
OMM1_UVEA,OMM1_UVEA,ACH-002017
OMM25__EYE,OMM25_UVEA,ACH-002018
OMM25_UVEA,OMM25_UVEA,ACH-002018
HOKUG_CERVIX,HOKUG_CERVIX,ACH-002019
SKGIIIA_CERVIX,SKGIIIA_CERVIX,ACH-002020
T3M3_PLACENTA,T3M3_PLACENTA,ACH-002021
PMFKO14_LARGE_INTESTINE,PMFKO14_LARGE_INTESTINE,ACH-002022
TGBC18TKB_LARGE_INTESTINE,TGBC18TKB_LARGE_INTESTINE,ACH-002023
ECC4_LARGE_INTESTINE,ECC4_LARGE_INTESTINE,ACH-002024
TT1TKB_LARGE_INTESTINE,TT1TKB_LARGE_INTESTINE,ACH-002025
HHUA_ENDOMETRIUM,HHUA_ENDOMETRIUM,ACH-002026
HOUAI_ENDOMETRIUM,HOUAI_ENDOMETRIUM,ACH-002027
H111TC_STOMACH,H111TC_STOMACH,ACH-002028
SAS_UPPER_AERODIGESTIVE_TRACT,SAS_UPPER_AERODIGESTIVE_TRACT,ACH-002029
SA3_UPPER_AERODIGESTIVE_TRACT,SA3_UPPER_AERODIGESTIVE_TRACT,ACH-002030
TUHR3TKB_KIDNEY,TUHR3TKB_KIDNEY,ACH-002031
TUHR25TKB_KIDNEY,TUHR25TKB_KIDNEY,ACH-002032
HMMME_LUNG,HMMME_LUNG,ACH-002033
T3M11_LUNG,T3M11_LUNG,ACH-002034
LCAM1_LUNG,LCAM1_LUNG,ACH-002035
WAHT_LUNG,WAHT_LUNG,ACH-002036
TN1_AUTONOMIC_GANGLIA,TN1_AUTONOMIC_GANGLIA,ACH-002037
HSKTC_OVARY,HSKTC_OVARY,ACH-002038
PK8_PANCREAS,PK8_PANCREAS,ACH-002039
HMVII_SKIN,HMVII_SKIN,ACH-002040
HOTHC_THYROID,HOTHC_THYROID,ACH-002041
T3M5_THYROID,T3M5_THYROID,ACH-002042
CA922_UPPER_AERODIGESTIVE_TRACT,CA922_UPPER_AERODIGESTIVE_TRACT,ACH-002043
HSQ89_UPPER_AERODIGESTIVE_TRACT,HSQ89_UPPER_AERODIGESTIVE_TRACT,ACH-002044
HO1U1_UPPER_AERODIGESTIVE_TRACT,HO1U1_UPPER_AERODIGESTIVE_TRACT,ACH-002045
HTMMT_ENDOMETRIUM,HTMMT_ENDOMETRIUM,ACH-002046
HIRSBM_ENDOMETRIUM,HIRSBM_ENDOMETRIUM,ACH-002047
RMSYM_SOFT_TISSUE,RMSYM_SOFT_TISSUE,ACH-002048
HGRT_EMBRYONAL,HGRT_EMBRYONAL,ACH-002049
HTST_EMBRYONAL,HTST_EMBRYONAL,ACH-002050
LU134A_LUNG,LU134A_LUNG,ACH-002051
LU139_LUNG,LU139_LUNG,ACH-002052
LU140_LUNG,LU140_LUNG,ACH-002053
CCRFHSB2_HAEMATOPOIETIC_AND_LYMPHOID,CCRFHSB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002054
CCRFHSB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CCRFHSB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002054
TL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,TL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002055
ILTMAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ILTMAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002056
ILTMAT_HAEMATOPOIETIC_AND_LYMPHOID,ILTMAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002056
OIH1_HAEMATOPOIETIC_AND_LYMPHOID,OIH1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002057
OIH1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,OIH1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002057
ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002058
ATN1_HAEMATOPOIETIC_AND_LYMPHOID,ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002058
P30OHK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P30OHK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002059
P30OHK_HAEMATOPOIETIC_AND_LYMPHOID,P30OHK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002059
MY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,MY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002060
MY_HAEMATOPOIETIC_AND_LYMPHOID,MY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002060
P2URK562_HAEMATOPOIETIC_AND_LYMPHOID,P2URK562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002061
P2URK562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,P2URK562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,ACH-002061
