entity:sample_id	fastq1	fastq2	star_bam_file	star_bam_index	star_chimeric_bam_file	star_transcriptome_bam	RNAseq_bai	RNAseq_bam	star_md_bam_file	bam_file	bam_index	transcriptome_bam	WES_bai	WES_bam
dm_ACH-000836	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/d17b3665-307e-4ff7-b82a-f8054d0d5b10/call-samtofastq/dm_ACH-000836_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/d17b3665-307e-4ff7-b82a-f8054d0d5b10/call-samtofastq/dm_ACH-000836_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/e92c5373-c961-4193-b429-bedbb7baa9a8/call-star/star_out/dm_ACH-000836.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/e92c5373-c961-4193-b429-bedbb7baa9a8/call-star/star_out/dm_ACH-000836.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/e92c5373-c961-4193-b429-bedbb7baa9a8/call-star/star_out/dm_ACH-000836.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/e92c5373-c961-4193-b429-bedbb7baa9a8/call-star/star_out/dm_ACH-000836.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30639.YD-15.3.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G30639.YD-15.3.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/776dcd58-bf45-4d8f-aefe-f2326e8c38e5/call-markduplicates/dm_ACH-000836.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000837	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/761bd0ad-d6e5-4f07-854b-fb9d33b40fd4/call-samtofastq/dm_ACH-000837_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/761bd0ad-d6e5-4f07-854b-fb9d33b40fd4/call-samtofastq/dm_ACH-000837_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/ae0670d4-cdae-4d51-9dba-3147c3ee38bd/call-star/star_out/dm_ACH-000837.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/ae0670d4-cdae-4d51-9dba-3147c3ee38bd/call-star/star_out/dm_ACH-000837.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/ae0670d4-cdae-4d51-9dba-3147c3ee38bd/call-star/star_out/dm_ACH-000837.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/ae0670d4-cdae-4d51-9dba-3147c3ee38bd/call-star/star_out/dm_ACH-000837.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28593.NCI-H322.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28593.NCI-H322.1.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/967b04d4-d0e2-4108-9b83-67a6c2633508/call-markduplicates/dm_ACH-000837.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000838	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/1f8b303d-fd75-4d13-af82-0a0623023832/call-samtofastq/dm_ACH-000838_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/1f8b303d-fd75-4d13-af82-0a0623023832/call-samtofastq/dm_ACH-000838_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/7c6cb73d-d227-4d71-b99b-deb0aa4f239a/call-star/star_out/dm_ACH-000838.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/7c6cb73d-d227-4d71-b99b-deb0aa4f239a/call-star/star_out/dm_ACH-000838.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/7c6cb73d-d227-4d71-b99b-deb0aa4f239a/call-star/star_out/dm_ACH-000838.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/7c6cb73d-d227-4d71-b99b-deb0aa4f239a/call-star/star_out/dm_ACH-000838.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27213.AMO-1.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27213.AMO-1.1.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/75d58fcb-9ded-4223-b576-517ecfd6e69a/call-markduplicates/dm_ACH-000838.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000839	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/eaeb40f5-bdf8-4d32-bb2b-9d1ac166f140/call-samtofastq/dm_ACH-000839_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/eaeb40f5-bdf8-4d32-bb2b-9d1ac166f140/call-samtofastq/dm_ACH-000839_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/db7055ba-d1fe-4cb6-b52e-e3b8f35a6d17/call-star/star_out/dm_ACH-000839.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/db7055ba-d1fe-4cb6-b52e-e3b8f35a6d17/call-star/star_out/dm_ACH-000839.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/db7055ba-d1fe-4cb6-b52e-e3b8f35a6d17/call-star/star_out/dm_ACH-000839.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/db7055ba-d1fe-4cb6-b52e-e3b8f35a6d17/call-star/star_out/dm_ACH-000839.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27537.SCaBER.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27537.SCaBER.2.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/c5ef0988-c21a-49c9-a72e-372eee86e436/call-markduplicates/dm_ACH-000839.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000840	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/c259b702-f494-4a7f-9bf4-9d7796dda40e/call-samtofastq/dm_ACH-000840_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/c259b702-f494-4a7f-9bf4-9d7796dda40e/call-samtofastq/dm_ACH-000840_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/fb0256bd-197d-41f7-ae80-131f1fbe94c4/call-star/star_out/dm_ACH-000840.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/fb0256bd-197d-41f7-ae80-131f1fbe94c4/call-star/star_out/dm_ACH-000840.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/fb0256bd-197d-41f7-ae80-131f1fbe94c4/call-star/star_out/dm_ACH-000840.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/fb0256bd-197d-41f7-ae80-131f1fbe94c4/call-star/star_out/dm_ACH-000840.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28840.HCC-366.3.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28840.HCC-366.3.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/ca56008c-60da-47cb-80a9-d8ff76b30083/call-markduplicates/dm_ACH-000840.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000841	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/c26c182b-604f-4d2f-bc79-dc31cbea5d9b/call-samtofastq/dm_ACH-000841_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/c26c182b-604f-4d2f-bc79-dc31cbea5d9b/call-samtofastq/dm_ACH-000841_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/be75c1e4-f4e2-43d8-8010-356ec173d252/call-star/star_out/dm_ACH-000841.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/be75c1e4-f4e2-43d8-8010-356ec173d252/call-star/star_out/dm_ACH-000841.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/be75c1e4-f4e2-43d8-8010-356ec173d252/call-star/star_out/dm_ACH-000841.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/be75c1e4-f4e2-43d8-8010-356ec173d252/call-star/star_out/dm_ACH-000841.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28558.NCI-H2087.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G28558.NCI-H2087.1.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/e993b5e2-47bd-4b60-9fa4-f65f0bf7a413/call-markduplicates/dm_ACH-000841.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000842	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/5bfb1a80-e6b2-4ff1-a151-ef49cf0f8bd5/call-samtofastq/dm_ACH-000842_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/5bfb1a80-e6b2-4ff1-a151-ef49cf0f8bd5/call-samtofastq/dm_ACH-000842_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/6ae72cfe-f909-4117-bbd6-38194531db7a/call-star/star_out/dm_ACH-000842.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/6ae72cfe-f909-4117-bbd6-38194531db7a/call-star/star_out/dm_ACH-000842.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/6ae72cfe-f909-4117-bbd6-38194531db7a/call-star/star_out/dm_ACH-000842.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/6ae72cfe-f909-4117-bbd6-38194531db7a/call-star/star_out/dm_ACH-000842.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27202.SW480.1.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G27202.SW480.1.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/f43b0dc2-b6f7-4c1f-80ec-827a6e2ff16a/call-markduplicates/attempt-2/dm_ACH-000842.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000843	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/1522bbd9-cfcb-479e-a10f-c28eda634d3c/call-samtofastq/dm_ACH-000843_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/1522bbd9-cfcb-479e-a10f-c28eda634d3c/call-samtofastq/dm_ACH-000843_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/434f66a1-df0b-42d9-a53f-5eca3d043402/call-star/star_out/dm_ACH-000843.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/434f66a1-df0b-42d9-a53f-5eca3d043402/call-star/star_out/dm_ACH-000843.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/434f66a1-df0b-42d9-a53f-5eca3d043402/call-star/star_out/dm_ACH-000843.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/434f66a1-df0b-42d9-a53f-5eca3d043402/call-star/star_out/dm_ACH-000843.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G20494.HARA.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G20494.HARA.2.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/7217cca8-3afe-4519-b5e7-7712db0ea797/call-markduplicates/dm_ACH-000843.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000844	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/c333855c-bbcb-4318-a274-c7c9f163b090/call-samtofastq/dm_ACH-000844_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/c333855c-bbcb-4318-a274-c7c9f163b090/call-samtofastq/dm_ACH-000844_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a9c484af-0b7a-495f-b4bd-cd05bdd21279/call-star/star_out/dm_ACH-000844.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a9c484af-0b7a-495f-b4bd-cd05bdd21279/call-star/star_out/dm_ACH-000844.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a9c484af-0b7a-495f-b4bd-cd05bdd21279/call-star/star_out/dm_ACH-000844.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a9c484af-0b7a-495f-b4bd-cd05bdd21279/call-star/star_out/dm_ACH-000844.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G20476.DMS_454.2.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G20476.DMS_454.2.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/1e7536af-c1e8-4e06-970e-a978bb95b312/call-markduplicates/dm_ACH-000844.Aligned.sortedByCoord.out.md.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/978eebfb-5a9f-4105-8218-c25d0948866a/rnaseq_pipeline_bam_workflow/2bd4100a-acca-45ea-8978-87f851752a1e/call-markduplicates/attempt-2/dm_ACH-000844.Aligned.sortedByCoord.out.md.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/978eebfb-5a9f-4105-8218-c25d0948866a/rnaseq_pipeline_bam_workflow/2bd4100a-acca-45ea-8978-87f851752a1e/call-star/attempt-3/star_out/dm_ACH-000844.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/978eebfb-5a9f-4105-8218-c25d0948866a/rnaseq_pipeline_bam_workflow/2bd4100a-acca-45ea-8978-87f851752a1e/call-star/attempt-3/star_out/dm_ACH-000844.Aligned.toTranscriptome.out.bam		
dm_ACH-000845	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/51c03a60-42b8-4f7d-8fb1-9de3c10acce7/call-samtofastq/attempt-2/dm_ACH-000845_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/51c03a60-42b8-4f7d-8fb1-9de3c10acce7/call-samtofastq/attempt-2/dm_ACH-000845_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/5e488477-3f40-4a0c-ab14-c16ff8e31fc0/call-star/star_out/dm_ACH-000845.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/5e488477-3f40-4a0c-ab14-c16ff8e31fc0/call-star/star_out/dm_ACH-000845.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/5e488477-3f40-4a0c-ab14-c16ff8e31fc0/call-star/star_out/dm_ACH-000845.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/5e488477-3f40-4a0c-ab14-c16ff8e31fc0/call-star/star_out/dm_ACH-000845.Aligned.toTranscriptome.out.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G35076/NCI-H1373/current/NCI-H1373.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G35076/NCI-H1373/current/NCI-H1373.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/d6b53e48-064a-4374-84b1-f5de78806c95/call-markduplicates/attempt-2/dm_ACH-000845.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000846	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/a6ddbfd9-6ac7-4ef9-9d19-9353f8a208c4/call-samtofastq/dm_ACH-000846_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/a6ddbfd9-6ac7-4ef9-9d19-9353f8a208c4/call-samtofastq/dm_ACH-000846_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/20998681-e035-4dd7-bdc2-fc0b957334e8/call-star/star_out/dm_ACH-000846.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/20998681-e035-4dd7-bdc2-fc0b957334e8/call-star/star_out/dm_ACH-000846.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/20998681-e035-4dd7-bdc2-fc0b957334e8/call-star/star_out/dm_ACH-000846.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/20998681-e035-4dd7-bdc2-fc0b957334e8/call-star/star_out/dm_ACH-000846.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41709.FaDu.5.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41709.FaDu.5.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/78b7dc28-bb90-40a5-ba4f-8673c74f03b4/call-markduplicates/dm_ACH-000846.Aligned.sortedByCoord.out.md.bam					
dm_ACH-000847	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/17e582cb-788c-4b47-af2e-5e2bf31b424b/call-samtofastq/dm_ACH-000847_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/17e582cb-788c-4b47-af2e-5e2bf31b424b/call-samtofastq/dm_ACH-000847_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/335c078a-db36-4e0a-9f8c-ba0d7e9b3a44/call-star/star_out/dm_ACH-000847.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/335c078a-db36-4e0a-9f8c-ba0d7e9b3a44/call-star/star_out/dm_ACH-000847.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/335c078a-db36-4e0a-9f8c-ba0d7e9b3a44/call-star/star_out/dm_ACH-000847.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/335c078a-db36-4e0a-9f8c-ba0d7e9b3a44/call-star/star_out/dm_ACH-000847.Aligned.toTranscriptome.out.bam	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41724.HGC-27.5.bam.bai	gs://fc-c7d47ebf-26a0-404c-8ef6-a1eb59c32e54/G41724.HGC-27.5.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/873fdd81-f416-46b9-827a-e3bcbdec8c1f/call-markduplicates/dm_ACH-000847.Aligned.sortedByCoord.out.md.bam					
